QuestionId,QuestionTitle,QuestionBody,QuestionTags,Date,ViewCount,Score,NumberOfAnswers,AnswerId,AnswerBody
"64402337","Establish a connection between Azure CosmosDB SQL API and Google Bigquery","<p>I'm using Azure CosmosDB SQL API and I'm looking a way to send data from CosmosDB to Google Big query. I'm
planning to use Kafka or Azure ADF for the same. I'm not sure this is correct approach/tools.</p>
<p>Is there any best practice or tool or connecter which I can use to send data from CosmosDB to Google Bigquery.</p>
","<apache-kafka><google-bigquery><azure-cosmosdb><azure-data-factory>","2020-10-17 12:16:29","199","0","1","64438142","<p>Data Factory supports Azure Cosmos DB (SQL API) as source and sink, but doesn't support <a href=""https://learn.microsoft.com/en-us/azure/data-factory/connector-google-bigquery"" rel=""nofollow noreferrer"">Google Bigquery</a> as the sink.
<a href=""https://i.stack.imgur.com/vhnKF.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/vhnKF.png"" alt=""enter image description here"" /></a></p>
<p>It means that we can not copy the data from Cosmos DB(SQL API) to Google Bigquery.</p>
"
"64402220","Accessing bearer token every few mins in Azure","<p>I have an ADF pipeline which has an associated trigger which executes it in a fixed cycle (e.g. every 15 mins scheduled trigger). It calls some REST APIs associated with Azure resources. So every time it needs to get a bearer token. Now it's not a good idea to get bearer token every 15 mins because bearer tokens are valid up to an hour (is it a problem if we do get fresh bearer token every 15 mins?). So is there any way to persist and use the same token up to an hour? I could be storing it in a key vault but again I need to issue a REST call to access it from key vault -- so what's the benefit then. What's the standard Azure recommended way to get bearer token when we are going to need it pretty much now and then (say every 10-15 mins)?</p>
","<azure><rest><oauth-2.0><azure-data-factory>","2020-10-17 12:00:51","404","1","1","64405694","<p>This doesn't seem like a problem worth solving to me. I assume you're using the client credential flow to acquire the token, so no user interaction is needed. It should be fine to get a new token every 15 minutes.</p>
<p>Caching this token somewhere will make your solution more complicated with virtually no benefit. Azure AD does not care whether you call it once an hour or 4 times an hour.</p>
"
"64394108","Base64 Encoded secrets","<p>Our SQL passwords as base64 encoded in Key Vault. Is there a way to have data factory decode the secret before it connects to SQL? I looked at the <code>base64ToString</code> function but I can't find the correct syntax for data factory to first get the secret from kv before decoding it.</p>
<p>Thanks</p>
","<encoding><base64><azure-data-factory>","2020-10-16 17:54:09","902","0","2","64422148","<p>Data Factory will get the secret from key vault(through secret name) to connect the Azure SQL database directly.
<a href=""https://i.stack.imgur.com/dqEhP.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/dqEhP.png"" alt=""enter image description here"" /></a></p>
<p>In linked service key vault settings, it doesn't support the expression and function <code>base64ToString</code> with <code>Add dynamic content</code>.
<a href=""https://i.stack.imgur.com/ZLyW6.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ZLyW6.png"" alt=""enter image description here"" /></a></p>
<p>In one word, there isn't a way to have data factory decode the secret before it connects to SQL. We can  not do that.</p>
"
"64394108","Base64 Encoded secrets","<p>Our SQL passwords as base64 encoded in Key Vault. Is there a way to have data factory decode the secret before it connects to SQL? I looked at the <code>base64ToString</code> function but I can't find the correct syntax for data factory to first get the secret from kv before decoding it.</p>
<p>Thanks</p>
","<encoding><base64><azure-data-factory>","2020-10-16 17:54:09","902","0","2","64430557","<p>Yes, while reading the SQL Password from Azure Key Vault directly in linked service, it cannot decode the value. However, we can use below approach using web activity along with copy activity that enables us to decode password from Key Vault while accessing SQL database. The output can be marked as &quot;Secure&quot; in web activity that enables us to ensure password is not displayed during execution of pipeline. Please refer to this <a href=""https://learn.microsoft.com/en-us/azure/data-factory/how-to-use-azure-key-vault-secrets-pipeline-activities"" rel=""nofollow noreferrer"">document</a> for accessing secrets using web activity.</p>
<p><a href=""https://i.stack.imgur.com/RSH0s.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/RSH0s.gif"" alt=""enter image description here"" /></a></p>
"
"64394055","How to copy all files and folders in specific directory using azure data factory","<p>I have one folder in adls gen2 say it as mysource1 folder .. which has 100's of subfolder s and each subfolder again contains folders and many files ..</p>
<p>How can I copy all of the folders and files in mysource1 using azure data factory ..</p>
","<azure><azure-data-factory><azure-data-lake>","2020-10-16 17:49:21","9762","4","2","64410422","<p>You could use binary as source format. It will help you copy all the folders and files in source to sink.</p>
<p>For example: this is my container <code>test</code>:
<a href=""https://i.stack.imgur.com/Nx6pp.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Nx6pp.png"" alt=""enter image description here"" /></a></p>
<p><strong>Source dataset:</strong>
<a href=""https://i.stack.imgur.com/5xaO7.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/5xaO7.png"" alt=""enter image description here"" /></a></p>
<p><strong>Sink dataset:</strong>
<a href=""https://i.stack.imgur.com/t91mb.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/t91mb.png"" alt=""enter image description here"" /></a></p>
<p><strong>Copy active:</strong>
<a href=""https://i.stack.imgur.com/OtWRe.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/OtWRe.png"" alt=""enter image description here"" /></a></p>
<p><strong>Output:</strong>
<a href=""https://i.stack.imgur.com/5yVNi.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/5yVNi.png"" alt=""enter image description here"" /></a></p>
<p>You can follow my steps.</p>
"
"64394055","How to copy all files and folders in specific directory using azure data factory","<p>I have one folder in adls gen2 say it as mysource1 folder .. which has 100's of subfolder s and each subfolder again contains folders and many files ..</p>
<p>How can I copy all of the folders and files in mysource1 using azure data factory ..</p>
","<azure><azure-data-factory><azure-data-lake>","2020-10-16 17:49:21","9762","4","2","68560029","<p>use ingest tab on ADF Home page, there you could specify source location using linked service and target location</p>
"
"64390248","Rows to Columns in ADF","<p>is there a way to transpose rows to columns in Azure Data Factory e.g.
I have an excel file with some vertical data in 2 column c1 &amp; c2</p>
<pre><code>c1 c2

A   B 
1   2
C   D
</code></pre>
<p>to</p>
<pre><code>A  1  C
B  2  D
</code></pre>
<p>where A - 1 - C are the new columns and one row with the values B - 2 - D .</p>
<p>Thanks .</p>
","<azure><azure-data-factory>","2020-10-16 13:34:55","1200","0","1","64393800","<p>Pivot transformation: <a href=""https://learn.microsoft.com/en-us/azure/data-factory/data-flow-pivot"" rel=""nofollow noreferrer"">https://learn.microsoft.com/en-us/azure/data-factory/data-flow-pivot</a></p>
<p>Unpivot transformation: <a href=""https://learn.microsoft.com/en-us/azure/data-factory/data-flow-unpivot"" rel=""nofollow noreferrer"">https://learn.microsoft.com/en-us/azure/data-factory/data-flow-unpivot</a></p>
"
"64386422","Error while loading data from ADLS Gen2 to Azure Synapse","<p>I am trying to perform a copy activity from ADLS Gen2 to Azure Synapse warehouse using polybase direct copy. while copying i am getting the error like :</p>
<p>&quot; Please make sure SQL DW has access to ADLS Gen2&quot;. but why does it need access to ADLS Gen2 when data factory can take care of it? and also how do i give that access if i need to give that.</p>
<p>Thanks.</p>
","<azure><azure-data-factory><azure-data-lake><azure-synapse>","2020-10-16 09:23:51","739","0","1","64420489","<p>On my side, I can success copy.</p>
<p>You can check the whether the settings is different bettween your and mine.</p>
<p>This is the firewall settings of my sql server:</p>
<p><a href=""https://i.stack.imgur.com/0Twih.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/0Twih.png"" alt=""enter image description here"" /></a></p>
<p>I didn't set any firewall limit, I allow my client IP and other azure service to access my sql server.</p>
<p>And this is my copy activity:</p>
<p><a href=""https://i.stack.imgur.com/uDE6W.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/uDE6W.png"" alt=""enter image description here"" /></a>
<a href=""https://i.stack.imgur.com/eCccZ.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/eCccZ.png"" alt=""enter image description here"" /></a></p>
<p>This pipeline works fine:</p>
<p><a href=""https://i.stack.imgur.com/m6sSa.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/m6sSa.png"" alt=""enter image description here"" /></a>
<a href=""https://i.stack.imgur.com/DPe3p.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/DPe3p.png"" alt=""enter image description here"" /></a></p>
"
"64385611","DevOps deployment based on releases","<p>I have a data factory instance which is linked to github, used for development.</p>
<p>I am having two different changes in the two different branches of data factory.
<strong>change01</strong> and <strong>change02</strong></p>
<p>I have merged these two changes into <strong>master</strong> branch and did a publish.</p>
<p>While doing a CI/CD even though these two changes are now available in the dev data factory instance, is it possible to deploy only change01 into other environments?</p>
<p>How can we control which release/change should go for deployment into other environments?
Can we do a build directly from a branch and push to prod?</p>
","<azure><azure-data-factory>","2020-10-16 08:32:37","54","0","2","64389473","<p>I would suggest to use separate branch and configure your builds to use proper one. Verify you builds in Azure Dev Ops.</p>
<p>It can be also helpful to cherry-pick changes which shouldn't be deployed.</p>
"
"64385611","DevOps deployment based on releases","<p>I have a data factory instance which is linked to github, used for development.</p>
<p>I am having two different changes in the two different branches of data factory.
<strong>change01</strong> and <strong>change02</strong></p>
<p>I have merged these two changes into <strong>master</strong> branch and did a publish.</p>
<p>While doing a CI/CD even though these two changes are now available in the dev data factory instance, is it possible to deploy only change01 into other environments?</p>
<p>How can we control which release/change should go for deployment into other environments?
Can we do a build directly from a branch and push to prod?</p>
","<azure><azure-data-factory>","2020-10-16 08:32:37","54","0","2","64428768","<p>To best accomplish this will have to to publish outside of the Data Factory editor.  Each branch contains the necessary ARM components to publish the Data Factory ARM templates.  The issue is when clicking the publish button Data Factory/ADO behind the scenes consolidates the ARM templates to just one .json file to make it easier to deploy while simultaneously deploying to the Data Factory destination.</p>
<p>The best course of action here might be to determine how to publish the ARM templates w/o clicking the publish button.  This can be done by using ARM deployments or Powershell.</p>
<p>Furthermore I'd consider the <a href=""https://blog.johnfolberth.com/understanding-data-factory-in-a-ci-cd-world/"" rel=""nofollow noreferrer"">potential options</a> you have when considering how to managed and deploy Data Factory under CI/CD.</p>
"
